order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,product_id
10423,2005-05-30,S18_3136,Vintage Cars,21,84.82,1781.22,Belgium,2005,5,2,38
10105,2003-02-11,S18_3140,Vintage Cars,22,100.0,3065.04,Denmark,2003,2,1,39
10117,2003-04-16,S18_3140,Vintage Cars,26,100.0,3551.34,Singapore,2003,4,2,39
10128,2003-06-06,S18_3140,Vintage Cars,41,100.0,5544.02,Spain,2003,6,2,39
10142,2003-08-08,S18_3140,Vintage Cars,47,100.0,6034.33,USA,2003,8,3,39
10153,2003-09-28,S18_3140,Vintage Cars,31,100.0,3641.57,Spain,2003,9,3,39
10166,2003-10-21,S18_3140,Vintage Cars,43,100.0,6930.74,USA,2003,10,4,39
10177,2003-11-07,S18_3140,Vintage Cars,23,100.0,3675.63,Spain,2003,11,4,39
10185,2003-11-14,S18_3140,Vintage Cars,28,100.0,3442.04,USA,2003,11,4,39
10196,2003-11-26,S18_3140,Vintage Cars,49,100.0,6893.81,USA,2003,11,4,39
10208,2004-01-02,S18_3140,Vintage Cars,24,100.0,2622.48,France,2004,1,1,39
10221,2004-02-18,S18_3140,Vintage Cars,33,100.0,4417.38,Belgium,2004,2,1,39
10232,2004-03-20,S18_3140,Vintage Cars,22,100.0,3606.02,UK,2004,3,1,39
10248,2004-05-07,S18_3140,Vintage Cars,32,100.0,3802.56,USA,2004,5,2,39
10273,2004-07-21,S18_3140,Vintage Cars,40,100.0,5026.4,Belgium,2004,7,3,39
10282,2004-08-20,S18_3140,Vintage Cars,43,100.0,6695.53,USA,2004,8,3,39
10293,2004-09-09,S18_3140,Vintage Cars,24,100.0,2819.28,Italy,2004,9,3,39
10306,2004-10-14,S18_3140,Vintage Cars,32,100.0,3759.04,UK,2004,10,4,39
10314,2004-10-22,S18_3140,Vintage Cars,20,100.0,2731.8,Denmark,2004,10,4,39
10325,2004-11-05,S18_3140,Vintage Cars,24,69.12,1658.88,Norway,2004,11,4,39
10336,2004-11-20,S18_3140,Vintage Cars,48,100.0,5778.24,France,2004,11,4,39
10350,2004-12-02,S18_3140,Vintage Cars,44,100.0,5191.12,Spain,2004,12,4,39
10372,2005-01-26,S18_3140,Vintage Cars,28,100.0,3862.88,Japan,2005,1,1,39
10383,2005-02-22,S18_3140,Vintage Cars,24,61.52,1476.48,Spain,2005,2,1,39
10396,2005-03-23,S18_3140,Vintage Cars,33,100.0,5273.73,USA,2005,3,1,39
10414,2005-05-06,S18_3140,Vintage Cars,41,100.0,4872.03,USA,2005,5,2,39
10104,2003-01-31,S18_3232,Classic Cars,23,100.0,4556.99,Spain,2003,1,1,40
10109,2003-03-10,S18_3232,Classic Cars,46,100.0,8257.0,USA,2003,3,1,40
10114,2003-04-01,S18_3232,Classic Cars,48,100.0,8209.44,France,2003,4,2,40
10122,2003-05-08,S18_3232,Classic Cars,25,100.0,3598.5,France,2003,5,2,40
10127,2003-06-03,S18_3232,Classic Cars,22,100.0,3837.24,USA,2003,6,2,40
10136,2003-07-04,S18_3232,Classic Cars,41,100.0,8331.61,France,2003,7,3,40
10141,2003-08-01,S18_3232,Classic Cars,34,100.0,4836.5,Finland,2003,8,3,40
10148,2003-09-11,S18_3232,Classic Cars,32,100.0,5418.88,Australia,2003,9,3,40
10151,2003-09-21,S18_3232,Classic Cars,21,100.0,3734.01,Finland,2003,9,3,40
10160,2003-10-11,S18_3232,Classic Cars,20,100.0,3996.4,USA,2003,10,4,40
10165,2003-10-22,S18_3232,Classic Cars,47,100.0,8754.69,Singapore,2003,10,4,40
10171,2003-11-05,S18_3232,Classic Cars,39,100.0,5481.45,Canada,2003,11,4,40
10175,2003-11-06,S18_3232,Classic Cars,29,100.0,4419.89,UK,2003,11,4,40
10181,2003-11-12,S18_3232,Classic Cars,45,100.0,6324.75,Norway,2003,11,4,40
10184,2003-11-14,S18_3232,Classic Cars,28,100.0,4409.72,Spain,2003,11,4,40
10192,2003-11-20,S18_3232,Classic Cars,26,100.0,3918.46,USA,2003,11,4,40
10195,2003-11-25,S18_3232,Classic Cars,50,100.0,7620.5,USA,2003,11,4,40
10203,2003-12-02,S18_3232,Classic Cars,48,100.0,8291.04,Spain,2003,12,4,40
10207,2003-12-09,S18_3232,Classic Cars,25,100.0,3937.25,USA,2003,12,4,40
10212,2004-01-16,S18_3232,Classic Cars,40,100.0,5554.4,Spain,2004,1,1,40
10225,2004-02-22,S18_3232,Classic Cars,43,100.0,6407.86,Switzerland,2004,2,1,40
10229,2004-03-11,S18_3232,Classic Cars,22,100.0,4172.52,USA,2004,3,1,40
10239,2004-04-12,S18_3232,Classic Cars,47,100.0,7083.37,Finland,2004,4,2,40
10246,2004-05-05,S18_3232,Classic Cars,36,100.0,7132.68,Spain,2004,5,2,40
10253,2004-06-01,S18_3232,Classic Cars,40,100.0,6773.6,UK,2004,6,2,40
10259,2004-06-15,S18_3232,Classic Cars,27,100.0,3657.69,Singapore,2004,6,2,40
10266,2004-07-06,S18_3232,Classic Cars,29,100.0,4812.55,Italy,2004,7,3,40
10271,2004-07-20,S18_3232,Classic Cars,20,100.0,3928.6,USA,2004,7,3,40
10278,2004-08-06,S18_3232,Classic Cars,42,100.0,6401.22,USA,2004,8,3,40
10281,2004-08-19,S18_3232,Classic Cars,25,100.0,4191.25,USA,2004,8,3,40
10287,2004-08-30,S18_3232,Classic Cars,36,100.0,5852.52,Switzerland,2004,8,3,40
10292,2004-09-08,S18_3232,Classic Cars,21,100.0,2844.87,USA,2004,9,3,40
10301,2003-10-05,S18_3232,Classic Cars,23,100.0,4011.66,Norway,2003,10,4,40
10305,2004-10-13,S18_3232,Classic Cars,37,100.0,7455.87,USA,2004,10,4,40
10310,2004-10-16,S18_3232,Classic Cars,48,100.0,8940.96,Germany,2004,10,4,40
10313,2004-10-22,S18_3232,Classic Cars,25,100.0,4572.25,Canada,2004,10,4,40
10321,2004-11-04,S18_3232,Classic Cars,33,100.0,5700.09,USA,2004,11,4,40
10324,2004-11-05,S18_3232,Classic Cars,27,100.0,3155.49,USA,2004,11,4,40
10331,2004-11-17,S18_3232,Classic Cars,27,100.0,4170.69,USA,2004,11,4,40
10334,2004-11-19,S18_3232,Classic Cars,20,100.0,2878.8,Sweden,2004,11,4,40
10342,2004-11-24,S18_3232,Classic Cars,30,100.0,5029.5,Australia,2004,11,4,40
10349,2004-12-01,S18_3232,Classic Cars,48,100.0,7396.8,USA,2004,12,4,40
10358,2004-12-10,S18_3232,Classic Cars,32,93.49,2991.68,Spain,2004,12,4,40
10366,2005-01-10,S18_3232,Classic Cars,34,100.0,6275.72,Belgium,2005,1,1,40
10370,2005-01-20,S18_3232,Classic Cars,27,56.85,1534.95,Australia,2005,1,1,40
10377,2005-02-09,S18_3232,Classic Cars,39,100.0,7264.53,Finland,2005,2,1,40
10383,2005-02-22,S18_3232,Classic Cars,47,100.0,6869.05,Spain,2005,2,1,40
10394,2005-03-15,S18_3232,Classic Cars,22,100.0,3353.02,Spain,2005,3,1,40
10405,2005-04-14,S18_3232,Classic Cars,55,100.0,8289.05,France,2005,4,2,40
10412,2005-05-03,S18_3232,Classic Cars,60,100.0,11887.8,Spain,2005,5,2,40
10419,2005-05-17,S18_3232,Classic Cars,35,100.0,5926.9,Austria,2005,5,2,40
10425,2005-05-31,S18_3232,Classic Cars,28,100.0,3793.16,France,2005,5,2,40
10105,2003-02-11,S18_3259,Trains,38,100.0,4330.1,Denmark,2003,2,1,41
10117,2003-04-16,S18_3259,Trains,21,95.8,2011.8,Singapore,2003,4,2,41
10128,2003-06-06,S18_3259,Trains,41,100.0,4837.18,Spain,2003,6,2,41
10142,2003-08-08,S18_3259,Trains,22,97.81,2151.82,USA,2003,8,3,41
10153,2003-09-28,S18_3259,Trains,29,88.74,2573.46,Spain,2003,9,3,41
10165,2003-10-22,S18_3259,Trains,50,100.0,5344.5,Singapore,2003,10,4,41
10177,2003-11-07,S18_3259,Trains,29,100.0,3070.52,Spain,2003,11,4,41
10185,2003-11-14,S18_3259,Trains,49,80.67,3952.83,USA,2003,11,4,41
10196,2003-11-26,S18_3259,Trains,35,100.0,3564.75,USA,2003,11,4,41
10208,2004-01-02,S18_3259,Trains,48,100.0,5614.56,France,2004,1,1,41
10221,2004-02-18,S18_3259,Trains,23,80.67,1855.41,Belgium,2004,2,1,41
10232,2004-03-20,S18_3259,Trains,48,95.8,4598.4,UK,2004,3,1,41
10248,2004-05-07,S18_3259,Trains,42,100.0,5082.42,USA,2004,5,2,41
10273,2004-07-21,S18_3259,Trains,47,100.0,5450.59,Belgium,2004,7,3,41
10282,2004-08-20,S18_3259,Trains,36,100.0,4174.92,USA,2004,8,3,41
10293,2004-09-09,S18_3259,Trains,22,100.0,2418.24,Italy,2004,9,3,41
10306,2004-10-14,S18_3259,Trains,40,91.76,3670.4,UK,2004,10,4,41
10314,2004-10-22,S18_3259,Trains,23,100.0,2481.7,Denmark,2004,10,4,41
10326,2004-11-09,S18_3259,Trains,32,100.0,3807.68,Sweden,2004,11,4,41
10336,2004-11-20,S18_3259,Trains,21,100.0,2230.41,France,2004,11,4,41
10350,2004-12-02,S18_3259,Trains,41,93.04,3814.64,Spain,2004,12,4,41
10372,2005-01-26,S18_3259,Trains,25,84.71,2117.75,Japan,2005,1,1,41
10383,2005-02-22,S18_3259,Trains,26,100.0,3340.48,Spain,2005,2,1,41
10396,2005-03-23,S18_3259,Trains,24,89.75,2154.0,USA,2005,3,1,41
10414,2005-05-06,S18_3259,Trains,48,100.0,5808.48,USA,2005,5,2,41
10108,2003-03-03,S18_3278,Classic Cars,26,68.35,1777.1,Philippines,2003,3,1,42
10122,2003-05-08,S18_3278,Classic Cars,21,73.17,1536.57,France,2003,5,2,42
10135,2003-07-02,S18_3278,Classic Cars,45,78.0,3510.0,USA,2003,7,3,42
10147,2003-09-05,S18_3278,Classic Cars,36,86.04,3097.44,USA,2003,9,3,42
10159,2003-10-10,S18_3278,Classic Cars,21,81.21,1705.41,USA,2003,10,4,42
10169,2003-11-04,S18_3278,Classic Cars,32,70.76,2264.32,Australia,2003,11,4,42
10181,2003-11-12,S18_3278,Classic Cars,30,82.82,2484.6,Norway,2003,11,4,42
10191,2003-11-20,S18_3278,Classic Cars,36,94.88,3415.68,Germany,2003,11,4,42
10203,2003-12-02,S18_3278,Classic Cars,33,86.04,2839.32,Spain,2003,12,4,42
10211,2004-01-15,S18_3278,Classic Cars,35,78.0,2730.0,France,2004,1,1,42
10225,2004-02-22,S18_3278,Classic Cars,37,95.69,3540.53,Switzerland,2004,2,1,42
10238,2004-04-09,S18_3278,Classic Cars,41,73.17,2999.97,Denmark,2004,4,2,42
10252,2004-05-26,S18_3278,Classic Cars,20,76.39,1527.8,France,2004,5,2,42
10265,2004-07-02,S18_3278,Classic Cars,45,86.84,3907.8,Australia,2004,7,3,42
10276,2004-08-02,S18_3278,Classic Cars,38,69.96,2658.48,USA,2004,8,3,42
10287,2004-08-30,S18_3278,Classic Cars,43,70.76,3042.68,Switzerland,2004,8,3,42
10300,2003-10-04,S18_3278,Classic Cars,49,78.8,3861.2,Germany,2003,10,4,42
10310,2004-10-16,S18_3278,Classic Cars,27,80.41,2171.07,Germany,2004,10,4,42
10319,2004-11-03,S18_3278,Classic Cars,46,73.98,3403.08,USA,2004,11,4,42
10329,2004-11-15,S18_3278,Classic Cars,38,59.1,2245.8,USA,2004,11,4,42
10342,2004-11-24,S18_3278,Classic Cars,25,66.74,1668.5,Australia,2004,11,4,42
10363,2005-01-06,S18_3278,Classic Cars,46,60.3,2773.8,Finland,2005,1,1,42
10378,2005-02-10,S18_3278,Classic Cars,22,100.0,2464.0,Spain,2005,2,1,42
10390,2005-03-04,S18_3278,Classic Cars,40,100.0,5491.6,USA,2005,3,1,42
10103,2003-01-29,S18_3320,Vintage Cars,46,100.0,4791.82,Norway,2003,1,1,43
10111,2003-03-25,S18_3320,Vintage Cars,39,100.0,4178.85,USA,2003,3,1,43
10126,2003-05-28,S18_3320,Vintage Cars,38,82.34,3128.92,Spain,2003,5,2,43
10139,2003-07-16,S18_3320,Vintage Cars,30,100.0,3095.4,Australia,2003,7,3,43
10149,2003-09-12,S18_3320,Vintage Cars,42,94.25,3958.5,USA,2003,9,3,43
10163,2003-10-20,S18_3320,Vintage Cars,43,100.0,4991.44,USA,2003,10,4,43
10173,2003-11-05,S18_3320,Vintage Cars,29,95.24,2761.96,Italy,2003,11,4,43
10182,2003-11-12,S18_3320,Vintage Cars,33,86.31,2848.23,USA,2003,11,4,43
10193,2003-11-21,S18_3320,Vintage Cars,32,79.37,2539.84,Australia,2003,11,4,43
10206,2003-12-05,S18_3320,Vintage Cars,28,87.3,2444.4,Canada,2003,12,4,43
10215,2004-01-29,S18_3320,Vintage Cars,41,100.0,4555.92,USA,2004,1,1,43
10227,2004-03-02,S18_3320,Vintage Cars,33,100.0,3666.96,France,2004,3,1,43
10244,2004-04-29,S18_3320,Vintage Cars,36,84.33,3035.88,Spain,2004,4,2,43
10257,2004-06-14,S18_3320,Vintage Cars,26,89.29,2321.54,USA,2004,6,2,43
10280,2004-08-17,S18_3320,Vintage Cars,34,100.0,3474.46,Italy,2004,8,3,43
10290,2004-09-07,S18_3320,Vintage Cars,26,96.23,2501.98,USA,2004,9,3,43
10304,2004-10-11,S18_3320,Vintage Cars,38,100.0,3958.46,France,2004,10,4,43
10312,2004-10-21,S18_3320,Vintage Cars,33,100.0,3535.95,USA,2004,10,4,43
10323,2004-11-05,S18_3320,Vintage Cars,33,91.27,3011.91,Germany,2004,11,4,43
10333,2004-11-18,S18_3320,Vintage Cars,46,100.0,11336.7,USA,2004,11,4,43
10347,2004-11-29,S18_3320,Vintage Cars,26,100.0,2656.94,Australia,2004,11,4,43
10357,2004-12-10,S18_3320,Vintage Cars,25,100.0,2604.25,USA,2004,12,4,43
10369,2005-01-20,S18_3320,Vintage Cars,45,73.08,3288.6,USA,2005,1,1,43
10382,2005-02-17,S18_3320,Vintage Cars,50,100.0,8935.5,USA,2005,2,1,43
10392,2005-03-10,S18_3320,Vintage Cars,36,100.0,4035.96,Austria,2005,3,1,43
10423,2005-05-30,S18_3320,Vintage Cars,21,89.29,1875.09,Belgium,2005,5,2,43
10108,2003-03-03,S18_3482,Classic Cars,29,100.0,4049.56,Philippines,2003,3,1,44
10122,2003-05-08,S18_3482,Classic Cars,21,100.0,2469.39,France,2003,5,2,44
10135,2003-07-02,S18_3482,Classic Cars,42,100.0,5432.7,USA,2003,7,3,44
10147,2003-09-05,S18_3482,Classic Cars,37,100.0,4405.22,USA,2003,9,3,44
10159,2003-10-10,S18_3482,Classic Cars,25,100.0,3638.0,USA,2003,10,4,44
10169,2003-11-04,S18_3482,Classic Cars,36,100.0,4444.92,Australia,2003,11,4,44
10181,2003-11-12,S18_3482,Classic Cars,22,100.0,3395.48,Norway,2003,11,4,44
10191,2003-11-20,S18_3482,Classic Cars,23,100.0,3414.58,Germany,2003,11,4,44
10203,2003-12-02,S18_3482,Classic Cars,32,100.0,5127.04,Spain,2003,12,4,44
10211,2004-01-15,S18_3482,Classic Cars,28,100.0,3745.28,France,2004,1,1,44
10225,2004-02-22,S18_3482,Classic Cars,27,100.0,4564.08,Switzerland,2004,2,1,44
10238,2004-04-09,S18_3482,Classic Cars,49,100.0,6554.24,Denmark,2004,4,2,44
10252,2004-05-26,S18_3482,Classic Cars,41,100.0,6749.83,France,2004,5,2,44
10265,2004-07-02,S18_3482,Classic Cars,49,100.0,8427.02,Australia,2004,7,3,44
10276,2004-08-02,S18_3482,Classic Cars,30,100.0,3924.6,USA,2004,8,3,44
10287,2004-08-30,S18_3482,Classic Cars,40,100.0,6761.6,Switzerland,2004,8,3,44
10300,2003-10-04,S18_3482,Classic Cars,23,100.0,3786.49,Germany,2003,10,4,44
10310,2004-10-16,S18_3482,Classic Cars,49,100.0,6266.12,Germany,2004,10,4,44
10320,2004-11-03,S18_3482,Classic Cars,25,100.0,3491.0,Sweden,2004,11,4,44
10330,2004-11-16,S18_3482,Classic Cars,37,100.0,4405.22,Philippines,2004,11,4,44
10342,2004-11-24,S18_3482,Classic Cars,55,100.0,6548.3,Australia,2004,11,4,44
10355,2004-12-07,S18_3482,Classic Cars,23,100.0,3177.91,Spain,2004,12,4,44
10363,2005-01-06,S18_3482,Classic Cars,24,100.0,4142.64,Finland,2005,1,1,44
10378,2005-02-10,S18_3482,Classic Cars,43,96.49,4149.07,Spain,2005,2,1,44
10390,2005-03-04,S18_3482,Classic Cars,50,100.0,7397.0,USA,2005,3,1,44
10109,2003-03-10,S18_3685,Classic Cars,47,100.0,6241.6,USA,2003,3,1,45
10123,2003-05-20,S18_3685,Classic Cars,34,100.0,5331.88,France,2003,5,2,45
10137,2003-07-10,S18_3685,Classic Cars,31,100.0,5124.3,France,2003,7,3,45
10148,2003-09-11,S18_3685,Classic Cars,28,100.0,3639.44,Australia,2003,9,3,45
10161,2003-10-17,S18_3685,Classic Cars,36,100.0,5544.0,Denmark,2003,10,4,45
10172,2003-11-05,S18_3685,Classic Cars,48,100.0,5493.12,USA,2003,11,4,45
10181,2003-11-12,S18_3685,Classic Cars,39,100.0,5785.26,Norway,2003,11,4,45
10192,2003-11-20,S18_3685,Classic Cars,45,100.0,5340.6,USA,2003,11,4,45
10204,2003-12-02,S18_3685,Classic Cars,35,100.0,5735.8,USA,2003,12,4,45
10212,2004-01-16,S18_3685,Classic Cars,45,100.0,6357.6,Spain,2004,1,1,45
10226,2004-02-26,S18_3685,Classic Cars,46,100.0,7343.9,USA,2004,2,1,45
10240,2004-04-13,S18_3685,Classic Cars,37,100.0,5959.22,Japan,2004,4,2,45
10253,2004-06-01,S18_3685,Classic Cars,31,100.0,4029.38,UK,2004,6,2,45
10266,2004-07-06,S18_3685,Classic Cars,33,100.0,5035.14,Italy,2004,7,3,45
10278,2004-08-06,S18_3685,Classic Cars,31,100.0,4116.8,USA,2004,8,3,45
10287,2004-08-30,S18_3685,Classic Cars,27,100.0,4310.55,Switzerland,2004,8,3,45
10301,2003-10-05,S18_3685,Classic Cars,39,100.0,6446.7,Norway,2003,10,4,45
10311,2004-10-16,S18_3685,Classic Cars,32,100.0,3616.64,Spain,2004,10,4,45
10321,2004-11-04,S18_3685,Classic Cars,28,100.0,4232.76,USA,2004,11,4,45
10331,2004-11-17,S18_3685,Classic Cars,26,67.91,1765.66,USA,2004,11,4,45
10343,2004-11-24,S18_3685,Classic Cars,44,84.88,3734.72,France,2004,11,4,45
10367,2005-01-12,S18_3685,Classic Cars,46,100.0,4808.38,USA,2005,1,1,45
10379,2005-02-10,S18_3685,Classic Cars,32,70.83,2266.56,Spain,2005,2,1,45
10406,2005-04-15,S18_3685,Classic Cars,65,100.0,10468.9,Denmark,2005,4,2,45
10419,2005-05-17,S18_3685,Classic Cars,43,100.0,5589.14,Austria,2005,5,2,45
10108,2003-03-03,S18_3782,Motorcycles,43,67.77,2914.11,Philippines,2003,3,1,46
10122,2003-05-08,S18_3782,Motorcycles,35,49.74,1740.9,France,2003,5,2,46
10135,2003-07-02,S18_3782,Motorcycles,45,50.36,2266.2,USA,2003,7,3,46
10146,2003-09-03,S18_3782,Motorcycles,47,67.14,3155.58,USA,2003,9,3,46
10159,2003-10-10,S18_3782,Motorcycles,21,64.66,1357.86,USA,2003,10,4,46
10169,2003-11-04,S18_3782,Motorcycles,38,68.39,2598.82,Australia,2003,11,4,46
10180,2003-11-11,S18_3782,Motorcycles,21,50.36,1057.56,France,2003,11,4,46
10191,2003-11-20,S18_3782,Motorcycles,43,72.74,3127.82,Germany,2003,11,4,46
10211,2004-01-15,S18_3782,Motorcycles,46,54.09,2488.14,France,2004,1,1,46
10224,2004-02-21,S18_3782,Motorcycles,38,58.44,2220.72,France,2004,2,1,46
10237,2004-04-05,S18_3782,Motorcycles,26,52.22,1357.72,USA,2004,4,2,46
10252,2004-05-26,S18_3782,Motorcycles,31,52.84,1638.04,France,2004,5,2,46
10264,2004-06-30,S18_3782,Motorcycles,48,54.71,2626.08,USA,2004,6,2,46
10276,2004-08-02,S18_3782,Motorcycles,33,50.36,1661.88,USA,2004,8,3,46
10286,2004-08-28,S18_3782,Motorcycles,38,57.2,2173.6,France,2004,8,3,46
10299,2004-09-30,S18_3782,Motorcycles,39,55.95,2182.05,Finland,2004,9,3,46
10310,2004-10-16,S18_3782,Motorcycles,42,67.14,2819.88,Germany,2004,10,4,46
10319,2004-11-03,S18_3782,Motorcycles,44,59.06,2598.64,USA,2004,11,4,46
10330,2004-11-16,S18_3782,Motorcycles,29,69.63,2019.27,Philippines,2004,11,4,46
10342,2004-11-24,S18_3782,Motorcycles,26,55.95,1454.7,Australia,2004,11,4,46
10355,2004-12-07,S18_3782,Motorcycles,31,53.47,1657.57,Spain,2004,12,4,46
10363,2005-01-06,S18_3782,Motorcycles,32,89.12,2851.84,Finland,2005,1,1,46
10378,2005-02-10,S18_3782,Motorcycles,28,100.0,4609.64,Spain,2005,2,1,46
10390,2005-03-04,S18_3782,Motorcycles,36,100.0,5079.96,USA,2005,3,1,46
10403,2005-04-08,S18_3782,Motorcycles,36,52.22,1879.92,UK,2005,4,2,46
10106,2003-02-17,S18_3856,Vintage Cars,41,100.0,4774.86,Italy,2003,2,1,47
10119,2003-04-28,S18_3856,Vintage Cars,27,99.52,2687.04,Austria,2003,4,2,47
10130,2003-06-16,S18_3856,Vintage Cars,33,100.0,3423.75,USA,2003,6,2,47
10143,2003-08-10,S18_3856,Vintage Cars,34,100.0,3455.76,USA,2003,8,3,47
10155,2003-10-06,S18_3856,Vintage Cars,29,100.0,3622.97,Finland,2003,10,4,47
10167,2003-10-23,S18_3856,Vintage Cars,34,100.0,3599.58,Sweden,2003,10,4,47
10178,2003-11-08,S18_3856,Vintage Cars,48,100.0,5386.56,France,2003,11,4,47
10186,2003-11-14,S18_3856,Vintage Cars,46,100.0,4918.78,UK,2003,11,4,47
10197,2003-11-26,S18_3856,Vintage Cars,22,100.0,2538.8,Spain,2003,11,4,47
10209,2004-01-09,S18_3856,Vintage Cars,20,100.0,2498.6,USA,2004,1,1,47
10222,2004-02-19,S18_3856,Vintage Cars,45,85.75,3858.75,USA,2004,2,1,47
10249,2004-05-08,S18_3856,Vintage Cars,46,100.0,5600.5,USA,2004,5,2,47
10262,2004-06-24,S18_3856,Vintage Cars,34,100.0,4103.46,Spain,2004,6,2,47
10273,2004-07-21,S18_3856,Vintage Cars,50,85.75,4287.5,Belgium,2004,7,3,47
10283,2004-08-20,S18_3856,Vintage Cars,46,100.0,5795.54,Canada,2004,8,3,47
10296,2004-09-15,S18_3856,Vintage Cars,22,84.7,1863.4,Germany,2004,9,3,47
10307,2004-10-14,S18_3856,Vintage Cars,48,86.81,4166.88,USA,2004,10,4,47
10316,2004-11-01,S18_3856,Vintage Cars,47,86.81,4080.07,UK,2004,11,4,47
10328,2004-11-12,S18_3856,Vintage Cars,34,100.0,3815.48,Italy,2004,11,4,47
10338,2004-11-22,S18_3856,Vintage Cars,45,100.0,5526.45,Belgium,2004,11,4,47
10351,2004-12-03,S18_3856,Vintage Cars,20,100.0,3374.6,UK,2004,12,4,47
10373,2005-01-31,S18_3856,Vintage Cars,50,60.49,3024.5,Finland,2005,1,1,47
10386,2005-03-01,S18_3856,Vintage Cars,22,57.55,1266.1,Spain,2005,3,1,47
10398,2005-03-30,S18_3856,Vintage Cars,45,100.0,4811.85,France,2005,3,1,47
10400,2005-04-01,S18_3856,Vintage Cars,58,100.0,7307.42,USA,2005,4,2,47
10415,2005-05-09,S18_3856,Vintage Cars,51,100.0,6209.25,Australia,2005,5,2,47
10104,2003-01-31,S18_4027,Classic Cars,38,100.0,5348.5,Spain,2003,1,1,48
10117,2003-04-16,S18_4027,Classic Cars,22,100.0,2780.58,Singapore,2003,4,2,48
10127,2003-06-03,S18_4027,Classic Cars,25,100.0,3447.0,USA,2003,6,2,48
10142,2003-08-08,S18_4027,Classic Cars,24,100.0,3791.52,USA,2003,8,3,48
10152,2003-09-25,S18_4027,Classic Cars,35,100.0,4524.1,Australia,2003,9,3,48
10165,2003-10-22,S18_4027,Classic Cars,28,100.0,3337.6,Singapore,2003,10,4,48
10176,2003-11-06,S18_4027,Classic Cars,36,100.0,5532.12,Italy,2003,11,4,48
10185,2003-11-14,S18_4027,Classic Cars,39,100.0,5096.91,USA,2003,11,4,48
10196,2003-11-26,S18_4027,Classic Cars,27,100.0,4537.08,USA,2003,11,4,48
10207,2003-12-09,S18_4027,Classic Cars,40,100.0,6146.8,USA,2003,12,4,48
10220,2004-02-12,S18_4027,Classic Cars,50,100.0,8258.0,Ireland,2004,2,1,48
10230,2004-03-15,S18_4027,Classic Cars,42,100.0,7238.28,Germany,2004,3,1,48
10247,2004-05-05,S18_4027,Classic Cars,48,100.0,6756.0,Finland,2004,5,2,48
10272,2004-07-20,S18_4027,Classic Cars,25,100.0,3734.0,USA,2004,7,3,48
10282,2004-08-20,S18_4027,Classic Cars,31,100.0,4674.8,USA,2004,8,3,48
10292,2004-09-08,S18_4027,Classic Cars,44,100.0,7140.76,USA,2004,9,3,48
10306,2004-10-14,S18_4027,Classic Cars,23,100.0,3600.65,UK,2004,10,4,48
10314,2004-10-22,S18_4027,Classic Cars,29,100.0,4206.74,Denmark,2004,10,4,48
10324,2004-11-05,S18_4027,Classic Cars,49,100.0,5379.71,USA,2004,11,4,48
10337,2004-11-21,S18_4027,Classic Cars,36,100.0,5679.36,USA,2004,11,4,48
10349,2004-12-01,S18_4027,Classic Cars,34,100.0,4394.84,USA,2004,12,4,48
10358,2004-12-10,S18_4027,Classic Cars,25,100.0,2528.25,Spain,2004,12,4,48
10372,2005-01-26,S18_4027,Classic Cars,48,100.0,7031.52,Japan,2005,1,1,48
10383,2005-02-22,S18_4027,Classic Cars,38,100.0,5340.9,Spain,2005,2,1,48
10394,2005-03-15,S18_4027,Classic Cars,37,100.0,6376.58,Spain,2005,3,1,48
10413,2005-05-05,S18_4027,Classic Cars,49,100.0,6896.75,USA,2005,5,2,48
10100,2003-01-06,S18_4409,Vintage Cars,22,86.51,1903.22,USA,2003,1,1,49
10110,2003-03-18,S18_4409,Vintage Cars,28,89.27,2499.56,UK,2003,3,1,49
10124,2003-05-21,S18_4409,Vintage Cars,36,85.59,3081.24,USA,2003,5,2,49
10148,2003-09-11,S18_4409,Vintage Cars,34,100.0,3598.22,Australia,2003,9,3,49
10162,2003-10-18,S18_4409,Vintage Cars,39,100.0,3912.09,USA,2003,10,4,49
10173,2003-11-05,S18_4409,Vintage Cars,21,75.46,1584.66,Italy,2003,11,4,49
10182,2003-11-12,S18_4409,Vintage Cars,36,100.0,3942.72,USA,2003,11,4,49
10193,2003-11-21,S18_4409,Vintage Cars,24,97.55,2341.2,Australia,2003,11,4,49
10204,2003-12-02,S18_4409,Vintage Cars,29,85.59,2482.11,USA,2003,12,4,49
10213,2004-01-22,S18_4409,Vintage Cars,38,94.79,3602.02,UK,2004,1,1,49
10227,2004-03-02,S18_4409,Vintage Cars,34,100.0,3566.94,France,2004,3,1,49
10241,2004-04-13,S18_4409,Vintage Cars,42,90.19,3787.98,France,2004,4,2,49
10280,2004-08-17,S18_4409,Vintage Cars,35,100.0,3704.05,Italy,2004,8,3,49
10288,2004-09-01,S18_4409,Vintage Cars,35,80.99,2834.65,Singapore,2004,9,3,49
10302,2003-10-06,S18_4409,Vintage Cars,38,89.27,3392.26,UK,2003,10,4,49
10311,2004-10-16,S18_4409,Vintage Cars,41,81.91,3358.31,Spain,2004,10,4,49
10332,2004-11-17,S18_4409,Vintage Cars,50,100.0,7310.0,UK,2004,11,4,49
10344,2004-11-25,S18_4409,Vintage Cars,21,100.0,2203.11,France,2004,11,4,49
10367,2005-01-12,S18_4409,Vintage Cars,43,62.72,2696.96,USA,2005,1,1,49
